date,temperature,humidity,wind_speed,cloud_cover,solar_irradiance,total_yield
2021-06-18,30.344,71.291,1.925,41.498,674.869,373.868
2021-06-19,29.473,74.333,1.244,49.131,592.907,470.42
2021-06-20,30.663,77.739,2.665,43.693,575.075,902.743
2021-06-21,34.078,80.078,2.558,70.48,409.104,887.048
2021-06-22,29.84,71.353,1.11,45.372,564.255,327.581
2021-06-23,28.275,81.674,2.703,65.912,694.739,327.989
2021-06-24,28.329,79.149,2.385,58.75,431.538,237.92
2021-06-25,31.353,88.204,1.56,66.977,676.437,437.724
2021-06-26,35.936,90.729,2.88,73.559,721.923,967.416
2021-06-27,28.466,85.714,2.95,66.343,521.468,500.712
2021-06-28,29.071,71.884,1.307,64.35,565.901,588.268
2021-06-29,28.416,77.672,2.01,67.099,719.574,771.987
2021-06-30,29.819,89.804,1.581,57.431,627.029,758.548
2021-07-01,29.379,86.743,1.131,64.53,470.001,614.913
2021-07-02,35.325,94.988,2.911,64.852,550.055,391.361
2021-07-03,29.505,90.587,2.16,48.813,605.33,370.715
2021-07-04,33.134,81.531,2.929,43.07,716.97,290.401
2021-07-05,33.469,86.453,1.085,42.626,738.87,590.234
2021-07-06,34.674,88.729,2.897,47.443,580.795,913.637
2021-07-07,29.774,91.063,1.441,52.302,704.695,500.575
2021-07-08,30.782,91.698,2.353,56.804,423.309,465.768
2021-07-09,35.544,85.311,1.777,60.028,400.151,810.839
2021-07-10,33.454,87.378,1.81,51.678,706.926,712.087
2021-07-11,31.816,80.639,2.159,73.148,415.847,369.189
2021-07-12,30.857,84.778,2.56,77.62,564.182,734.191
2021-07-13,30.408,81.281,2.696,58.154,489.366,390.227
2021-07-14,34.268,80.306,1.942,56.627,510.859,515.735
2021-07-15,31.014,86.119,2.899,71.542,742.998,819.805
2021-07-16,29.695,81.209,2.346,67.923,717.938,448.029
2021-07-17,29.86,73.22,1.668,72.781,461.08,592.752
2021-07-18,29.164,89.212,1.688,46.823,771.749,635.911
2021-07-19,33.806,80.709,1.949,62.575,658.138,795.632
2021-07-20,32.206,89.455,1.585,55.68,719.515,497.066
2021-07-21,30.746,85.614,1.709,78.247,769.199,375.88
2021-07-22,34.826,93.637,2.834,46.269,708.325,237.187
2021-07-23,35.861,89.11,2.139,53.877,572.365,744.444
2021-07-24,29.325,84.058,2.239,67.451,704.124,297.404
2021-07-25,34.098,89.139,1.782,63.844,484.609,926.091
2021-07-26,35.157,78.539,1.895,49.748,410.977,767.24
2021-07-27,34.521,88.153,1.937,64.195,724.205,528.516
2021-07-28,30.788,76.003,2.631,57.51,728.265,963.234
2021-07-29,31.364,88.331,1.069,67.812,701.684,964.999
2021-07-30,35.101,76.896,1.119,45.201,661.999,283.014
2021-07-31,34.154,88.404,2.407,49.393,508.536,932.453
2021-08-01,31.341,89.965,2.725,47.207,546.513,862.697
2021-08-02,28.969,82.517,2.168,69.157,419.521,228.013
2021-08-03,32.014,79.74,2.286,42.299,652.606,628.725
2021-08-04,30.756,90.349,1.916,72.129,693.22,691.453
2021-08-05,31.774,91.841,2.371,52.281,549.061,689.634
2021-08-06,31.488,71.948,1.056,49.31,687.07,494.245
2021-08-07,31.037,72.705,2.583,74.762,756.212,940.899
2021-08-08,28.583,79.189,2.95,41.205,692.23,931.719
2021-08-09,29.549,82.451,1.699,51.284,754.815,940.313
2021-08-10,32.062,70.179,2.629,66.99,583.853,438.292
2021-08-11,30.476,77.88,2.964,59.923,796.895,413.938
2021-08-12,35.701,71.402,2.192,63.082,530.331,610.905
2021-08-13,30.103,76.953,1.418,73.736,758.465,437.469
2021-08-14,33.411,79.082,1.577,73.602,459.527,728.333
2021-08-15,31.373,83.927,1.722,79.928,529.406,913.76
2021-08-16,34.957,85.829,1.102,62.611,707.05,906.376
2021-08-17,32.168,91.866,2.593,57.681,474.152,662.618
2021-08-18,30.206,92.324,2.294,58.104,785.518,776.326
2021-08-19,33.697,75.904,1.661,75.714,682.055,320.024
2021-08-20,29.601,86.729,1.674,76.74,435.196,830.026
2021-08-21,34.296,82.506,2.717,44.784,601.314,959.301
2021-08-22,33.641,75.215,2.357,40.019,613.479,972.554
2021-08-23,35.045,90.103,2.105,41.546,687.606,398.522
2021-08-24,31.291,78.313,1.794,57.885,506.508,597.841
2021-08-25,32.94,81.22,1.716,58.685,613.927,935.74
2021-08-26,35.774,86.399,2.388,49.902,692.832,215.472
2021-08-27,34.857,85.519,2.591,67.197,429.166,223.536
2021-08-28,28.546,87.337,1.043,78.727,676.801,999.408
2021-08-29,33.111,85.918,2.811,62.515,695.716,862.503
2021-08-30,34.855,70.908,2.634,44.471,616.168,998.781
2021-08-31,28.945,75.708,1.405,48.702,568.01,528.039
2021-09-01,29.186,77.623,1.77,62.304,761.301,922.006
2021-09-02,28.366,92.45,2.889,77.074,538.57,820.908
2021-09-03,31.528,76.059,2.913,72.418,633.902,698.881
2021-09-04,33.078,78.569,2.495,60.359,769.006,397.559
2021-09-05,28.664,70.395,2.958,48.181,489.906,659.019
2021-09-06,34.801,93.904,2.886,58.225,746.963,370.639
2021-09-07,32.603,94.115,1.724,53.662,543.807,273.487
2021-09-08,34.963,72.383,1.782,47.806,697.203,264.021
2021-09-09,33.927,79.111,1.597,59.724,788.706,891.552
2021-09-10,35.774,79.462,1.93,50.708,799.169,823.497
2021-09-11,28.657,78.111,1.521,45.028,544.016,780.406
2021-09-12,32.641,70.179,1.879,53.724,585.856,351.328
2021-09-13,31.021,84.334,1.11,63.65,712.866,551.304
2021-09-14,29.907,86.113,2.815,41.506,712.16,665.765
2021-09-15,33.735,79.541,1.705,59.028,787.486,334.018
2021-09-16,35.434,77.944,1.822,79.16,686.18,687.309
2021-09-17,34.525,75.289,2.796,74.327,416.238,523.885
2021-09-18,33.712,86.094,1.65,48.277,657.327,203.222
2021-09-19,35.087,80.309,1.499,49.289,636.164,726.6
2021-09-20,31.555,90.571,1.777,43.707,477.265,731.035
2021-09-21,29.66,89.005,1.639,51.853,598.649,556.556
2021-09-22,30.041,76.924,2.316,45.184,602.612,707.271
2021-09-23,32.699,90.711,1.993,72.393,562.658,460.194
2021-09-24,35.666,84.509,1.07,52.977,426.763,216.057
2021-09-25,34.177,83.474,1.283,77.62,741.305,818.714
2021-09-26,32.775,91.33,1.973,61.157,607.482,291.94
2021-09-27,33.602,73.561,1.67,60.813,685.432,481.263
2021-09-28,30.855,84.492,2.427,54.299,510.686,626.297
2021-09-29,29.787,73.45,1.84,40.802,728.693,927.807
2021-09-30,34.84,79.394,1.018,54.577,479.734,267.703
2021-10-01,30.836,70.857,1.196,72.81,501.343,823.475
2021-10-02,30.25,80.515,2.036,56.561,666.605,608.605
2021-10-03,31.151,84.277,2.907,50.948,661.003,555.394
2021-10-04,31.303,74.781,1.633,56.865,668.609,290.21
2021-10-05,32.821,70.442,2.863,73.124,595.67,357.846
2021-10-06,31.482,93.632,2.646,70.534,619.443,896.487
2021-10-07,35.955,73.463,2.783,64.648,789.703,692.258
2021-10-08,35.849,76.637,1.767,41.64,727.223,929.949
2021-10-09,35.681,78.62,2.075,54.529,607.054,403.573
2021-10-10,29.983,81.556,1.257,70.818,558.499,719.281
2021-10-11,30.42,91.904,2.49,73.802,730.375,386.659
2021-10-12,31.497,71.834,1.719,59.155,669.517,576.946
2021-10-13,31.121,71.814,1.082,62.531,711.48,836.262
2021-10-14,30.762,73.209,1.039,67.036,739.545,808.284
2021-10-15,31.855,91.42,1.043,45.744,500.303,840.807
2021-10-16,31.092,89.914,1.29,74.371,611.199,574.25
2021-10-17,30.365,86.28,2.111,46.661,609.087,484.433
2021-10-18,30.697,72.04,1.6,68.169,576.158,220.472
2021-10-19,33.14,85.199,1.627,51.296,631.324,821.415
2021-10-20,30.547,93.647,2.207,44.054,455.131,282.724
2021-10-21,32.135,76.337,1.057,78.057,583.351,439.583
2021-10-22,33.281,78.1,2.987,75.787,685.529,961.004
2021-10-23,30.771,78.853,1.441,79.101,586.033,885.054
2021-10-24,31.57,71.986,2.939,45.663,546.482,754.038
2021-10-25,31.098,72.34,1.878,76.913,490.407,714.033
2021-10-26,32.631,71.98,2.789,65.808,442.212,483.266
2021-10-27,34.276,78.999,1.371,61.649,512.436,466.105
2021-10-28,29.25,89.975,1.979,43.27,551.439,742.112
2021-10-29,35.507,87.246,2.414,46.985,700.052,913.719
2021-10-30,34.942,93.763,1.358,77.585,546.21,535.095
2021-10-31,34.465,76.749,2.815,50.981,561.838,936.397
2021-11-01,30.256,72.498,1.267,70.34,784.881,922.365
2021-11-02,34.989,75.055,2.685,49.204,637.636,390.668
2021-11-03,31.911,81.862,1.437,76.158,495.096,349.906
2021-11-04,30.615,86.446,1.996,47.99,425.337,727.913
2021-11-05,29.778,71.849,2.779,62.223,458.997,956.315
2021-11-06,30.58,94.058,2.774,53.44,619.697,452.9
2021-11-07,34.819,85.173,2.542,72.973,735.758,470.29
2021-11-08,30.51,90.433,2.284,55.263,516.222,439.531
2021-11-09,33.599,80.898,1.298,60.897,481.007,211.296
2021-11-10,32.993,72.806,2.622,51.193,481.935,742.065
2021-11-11,29.914,80.269,2.626,74.289,745.011,475.951
2021-11-12,28.956,94.939,1.438,45.367,418.089,975.853
2021-11-13,31.841,92.341,1.042,47.793,565.886,723.829
2021-11-14,33.083,89.435,2.323,56.284,534.84,810.307
2021-11-15,32.28,82.95,1.654,66.918,724.943,681.119
2021-11-16,32.081,76.757,2.561,79.587,782.608,388.678
2021-11-17,31.924,85.494,1.292,57.111,712.582,559.553
2021-11-18,35.649,70.503,2.912,52.825,603.699,629.314
2021-11-19,32.477,80.547,2.754,63.797,513.673,279.509
2021-11-20,35.672,88.288,2.191,68.726,447.947,321.214
2021-11-21,31.457,70.301,1.388,46.105,623.192,219.17
2021-11-22,35.888,75.771,2.116,53.012,728.049,389.078
2021-11-23,34.467,93.172,2.374,62.639,683.245,463.958
2021-11-24,33.908,74.013,1.93,71.742,629.939,657.166
2021-11-25,35.165,90.736,1.797,48.847,793.991,511.036
2021-11-26,28.337,81.128,1.741,48.236,733.595,286.794
2021-11-27,31.166,87.886,1.986,64.192,623.639,782.998
2021-11-28,32.566,73.449,2.31,42.766,476.817,917.606
2021-11-29,35.921,89.068,1.283,43.625,419.813,930.266
2021-11-30,34.65,93.995,1.643,44.739,784.647,259.263
2021-12-01,34.597,77.942,2.559,53.268,720.831,554.388
2021-12-02,29.797,70.908,2.415,79.849,613.455,527.375
2021-12-03,30.89,71.26,2.182,59.661,652.098,510.108
2021-12-04,32.403,94.447,1.093,52.84,755.114,803.765
2021-12-05,34.149,70.547,2.329,74.068,632.32,498.08
2021-12-06,34.956,87.602,1.02,77.063,527.34,735.995
2021-12-07,29.897,86.299,2.663,53.784,481.406,795.956
2021-12-08,31.024,75.547,2.458,40.091,689.564,352.148
2021-12-09,32.572,88.382,1.325,65.355,639.072,979.153
2021-12-10,32.603,76.033,1.075,62.93,557.996,870.913
2021-12-11,29.166,90.368,2.345,60.783,433.368,767.795
2021-12-12,33.489,81.732,1.112,54.047,799.969,792.772
2021-12-13,35.496,72.165,1.445,69.846,636.727,429.474
2021-12-14,35.362,90.415,2.552,45.756,738.241,948.563
2021-12-15,31.84,91.117,1.576,51.05,720.393,324.118
2021-12-16,35.057,91.345,2.008,42.817,456.077,834.566
2021-12-17,28.709,83.432,2.747,41.507,634.66,647.956
2021-12-18,33.466,84.178,2.805,76.894,452.827,753.694
2021-12-19,31.829,83.803,2.631,63.915,762.913,605.258
2021-12-20,29.07,91.689,1.783,74.134,529.042,538.585
2021-12-21,32.81,80.915,2.442,76.78,493.139,766.89
2021-12-22,29.035,91.775,2.974,58.958,422.329,617.311
2021-12-23,30.408,71.851,1.833,59.76,778.323,218.947
2021-12-24,35.642,94.721,1.481,58.313,465.463,901.235
2021-12-25,35.627,73.29,2.749,75.456,497.373,556.016
2021-12-26,35.979,72.163,2.444,74.597,792.14,792.838
2021-12-27,35.043,74.657,1.145,74.287,679.099,623.763
2021-12-28,33.118,90.82,1.657,48.45,637.768,726.749
2021-12-29,31.264,80.932,2.849,41.761,659.144,840.458
2021-12-30,32.1,88.479,1.074,62.34,700.6,907.024
2021-12-31,31.445,89.337,1.808,77.182,571.674,558.123
2022-01-01,31.778,73.934,1.533,47.512,700.509,397.221
2022-01-02,35.475,85.127,2.319,64.523,502.013,209.984
2022-01-03,35.359,71.7,1.751,43.807,597.323,631.81
2022-01-04,28.064,87.627,1.265,58.177,414.887,436.087
2022-01-05,31.025,92.926,2.91,76.892,756.968,221.58
2022-01-06,29.701,94.284,2.685,66.123,627.627,589.742
2022-01-07,34.636,93.519,1.633,67.039,405.681,961.999
2022-01-08,31.616,70.228,2.604,42.315,557.078,604.171
2022-01-09,28.136,88.922,2.346,68.337,496.813,390.669
2022-01-10,34.465,83.983,2.348,72.324,679.692,406.87
2022-01-11,30.239,78.837,1.493,53.385,431.987,775.768
2022-01-12,31.768,83.225,1.765,66.772,468.356,656.08
2022-01-13,30.299,74.323,1.305,40.72,797.212,583.374
2022-01-14,34.954,78.696,1.009,45.787,766.954,461.975
2022-01-15,31.289,85.187,1.613,73.735,534.107,571.283
2022-01-16,35.813,92.937,1.726,47.138,606.002,686.773
2022-01-17,34.64,70.003,2.817,49.702,789.547,234.491
2022-01-18,33.587,77.959,2.42,51.798,726.012,865.078
2022-01-19,31.529,87.685,2.675,46.161,680.126,333.26
2022-01-20,34.897,80.843,2.453,59.026,757.701,829.078
2022-01-21,28.407,72.664,1.322,48.486,670.407,584.362
2022-01-22,30.641,89.618,1.447,66.087,688.991,299.717
2022-01-23,31.212,94.426,2.353,69.052,505.727,340.585
2022-01-24,35.138,89.218,2.51,47.651,771.414,385.546
2022-01-25,28.568,87.669,1.63,69.931,740.39,623.152
2022-01-26,31.802,71.823,2.42,62.95,621.097,547.352
2022-01-27,31.606,74.382,2.944,42.972,432.066,757.892
2022-01-28,33.454,74.065,2.135,76.645,556.4,935.514
2022-01-29,33.729,73.191,2.052,42.935,711.017,667.438
2022-01-30,35.845,77.257,2.42,65.601,687.775,914.571
2022-01-31,32.3,87.013,1.421,62.92,546.869,593.319
2022-02-01,31.303,76.769,1.281,52.758,643.733,402.48
2022-02-02,29.231,78.156,1.981,54.206,664.517,251.821
2022-02-03,33.641,85.35,2.784,61.82,534.946,361.514
2022-02-04,33.745,74.109,2.054,58.459,424.646,868.936
2022-02-05,33.343,71.455,2.414,74.891,547.507,457.421
2022-02-06,34.509,72.163,1.138,70.097,760.782,996.621
2022-02-07,28.41,82.242,1.274,78.175,457.561,573.842
2022-02-08,29.425,75.423,1.31,53.313,722.968,693.947
2022-02-09,28.384,90.707,1.797,76.651,746.511,539.786
2022-02-10,28.715,79.105,1.752,44.776,522.446,836.272
2022-02-11,29.725,94.561,2.258,78.191,760.58,738.138
2022-02-12,30.338,93.222,1.97,57.348,413.423,714.542
2022-02-13,28.848,87.133,2.942,47.272,632.742,999.15
2022-02-14,33.69,74.571,2.056,67.452,676.118,663.992
2022-02-15,29.559,79.859,2.332,55.658,603.638,669.53
2022-02-16,29.322,78.907,1.746,72.424,420.592,550.009
2022-02-17,35.893,86.934,1.198,46.944,482.578,800.417
2022-02-18,28.557,75.49,2.757,61.645,481.64,681.526
2022-02-19,35.684,82.204,1.517,79.418,718.296,997.448
2022-02-20,32.37,82.738,1.75,40.671,742.283,710.302
2022-02-21,28.466,94.904,2.524,71.885,512.752,218.584
2022-02-22,31.401,87.291,1.371,73.237,737.115,812.884
2022-02-23,29.169,82.515,2.602,41.291,584.233,693.221
2022-02-24,33.776,89.076,2.509,68.987,659.511,473.997
2022-02-25,32.27,83.522,2.195,52.379,549.571,627.509
2022-02-26,32.373,86.853,2.896,45.992,754.994,971.497
2022-02-27,33.522,91.045,2.944,78.45,745.727,446.523
2022-02-28,30.764,92.374,2.441,69.285,797.317,237.989
2022-03-01,28.799,88.171,1.008,56.325,648.02,922.308
2022-03-02,28.474,85.925,1.244,49.581,586.129,906.147
2022-03-03,32.494,94.628,2.322,73.436,783.805,717.336
2022-03-04,33.706,75.136,2.948,52.419,464.686,517.495
2022-03-05,30.082,78.907,2.598,72.129,600.121,309.082
2022-03-06,34.867,88.089,1.528,54.321,569.706,813.874
2022-03-07,29.108,89.177,1.233,40.61,421.399,210.048
2022-03-08,31.805,89.131,1.623,57.643,543.763,862.487
2022-03-09,29.424,81.111,2.66,67.959,755.559,954.913
2022-03-10,34.735,91.288,2.153,62.213,473.403,474.266
2022-03-11,28.851,84.56,2.906,79.559,495.41,442.803
2022-03-12,35.442,85.816,2.864,53.475,485.489,774.696
2022-03-13,30.667,72.672,2.32,65.645,753.631,356.346
2022-03-14,29.557,82.353,1.656,58.064,409.487,394.776
2022-03-15,35.347,72.208,2.877,69.073,478.292,210.669
2022-03-16,28.079,88.303,2.224,66.067,674.459,382.712
2022-03-17,30.977,71.866,2.221,70.1,635.323,395.94
2022-03-18,34.867,90.949,2.434,72.258,556.657,531.498
2022-03-19,30.743,85.109,1.475,41.284,479.2,433.027
2022-03-20,32.511,83.181,1.831,41.756,612.795,816.53
2022-03-21,29.637,86.357,2.606,45.452,569.643,298.54
2022-03-22,32.481,87.705,2.576,57.37,596.053,378.217
2022-03-23,28.75,82.65,1.427,75.038,458.757,403.696
2022-03-24,31.738,88.295,2.545,67.678,760.16,463.526
2022-03-25,35.58,88.793,2.877,43.781,496.135,542.638
2022-03-26,30.781,89.047,1.096,45.056,796.926,355.743
2022-03-27,29.845,86.084,1.968,53.284,426.61,326.747
2022-03-28,28.248,79.201,2.108,66.194,437.456,728.553
2022-03-29,34.343,76.567,2.564,52.791,566.402,333.258
2022-03-30,32.773,91.5,1.524,61.31,528.504,682.425
2022-03-31,32.125,87.092,2.905,40.261,546.712,857.393
2022-04-01,33.73,88.76,2.728,62.35,453.7,569.346
2022-04-02,28.936,70.396,2.439,67.791,599.105,959.029
2022-04-03,32.969,75.928,2.032,74.087,512.298,660.156
2022-04-04,34.825,74.019,1.182,70.813,466.338,203.699
2022-04-05,34.034,92.47,2.896,48.949,677.523,855.796
2022-04-06,35.584,92.544,1.64,52.526,592.846,675.158
2022-04-07,32.718,94.946,2.639,75.305,608.093,950.117
2022-04-08,31.068,74.884,2.429,61.656,412.327,889.519
2022-04-09,29.685,75.949,1.514,79.424,584.233,569.929
2022-04-10,28.442,70.243,1.694,42.392,537.771,729.486
2022-04-11,33.771,92.013,2.35,59.028,649.686,584.142
2022-04-12,31.545,84.313,2.653,45.726,460.314,810.027
2022-04-13,31.059,74.663,2.485,66.067,634.213,956.829
2022-04-14,34.526,88.368,1.566,79.165,690.248,583.867
2022-04-15,32.652,92.029,1.057,52.982,740.019,401.837
2022-04-16,30.28,78.524,1.13,56.542,431.711,431.361
2022-04-17,30.509,72.645,1.399,79.197,570.969,867.537
2022-04-18,28.343,77.323,1.746,57.456,676.156,929.779
2022-04-19,35.863,71.645,2.135,64.115,493.866,442.832
2022-04-20,29.554,80.022,2.766,40.984,492.55,421.295
2022-04-21,35.37,70.39,2.611,47.256,557.834,348.171
2022-04-22,29.148,70.922,2.122,42.518,647.081,976.297
2022-04-23,35.93,87.063,1.581,66.277,688.979,899.705
2022-04-24,30.951,85.38,2.401,48.085,576.804,795.197
2022-04-25,30.085,83.156,2.313,64.939,581.027,547.028
2022-04-26,33.476,90.629,1.227,72.501,602.721,246.062
2022-04-27,35.936,86.706,2.589,65.875,763.255,628.841
2022-04-28,32.914,77.632,1.733,73.706,613.169,336.146
2022-04-29,29.892,76.998,2.067,69.841,700.841,841.899
2022-04-30,35.616,87.424,1.953,46.572,668.077,306.654
2022-05-01,32.486,70.402,2.591,56.399,667.465,253.692
2022-05-02,32.047,81.471,1.504,62.638,758.991,983.956
2022-05-03,30.042,79.695,2.698,49.421,640.6,756.045
2022-05-04,32.321,80.551,2.843,52.66,563.375,523.235
2022-05-05,34.984,80.87,1.337,42.027,661.463,244.653
2022-05-06,34.749,70.814,2.586,44.326,459.65,984.821
2022-05-07,34.614,76.868,2.949,55.821,584.974,872.353
2022-05-08,34.319,92.919,2.388,50.244,478.744,227.429
2022-05-09,28.771,90.56,1.815,75.625,656.921,367.262
2022-05-10,29.906,84.635,2.953,50.742,678.987,393.274
2022-05-11,33.28,94.973,1.336,50.104,611.974,639.193
2022-05-12,33.094,88.364,2.431,69.464,574.128,261.343
2022-05-13,31.172,89.406,2.362,71.592,575.462,276.016
2022-05-14,33.812,85.964,2.464,46.436,469.897,951.772
2022-05-15,29.647,94.201,2.651,44.159,508.649,261.749
2022-05-16,32.882,94.307,2.755,58.386,416.535,243.965
2022-05-17,28.599,84.208,2.836,58.334,600.726,529.311
2022-05-18,35.695,73.472,1.882,72.697,627.523,649.341
2022-05-19,33.816,85.303,2.541,78.744,531.281,909.693
2022-05-20,30.57,74.417,1.209,70.785,596.444,624.091
2022-05-21,30.411,83.129,2.19,71.725,792.526,789.367
2022-05-22,28.43,72.992,1.797,67.72,600.46,928.5
2022-05-23,29.851,93.733,1.064,79.769,415.691,681.753
2022-05-24,33.252,76.918,1.329,65.779,525.689,642.819
2022-05-25,28.776,79.475,1.532,62.84,431.783,641.978
2022-05-26,33.104,84.319,1.279,69.75,685.051,893.061
2022-05-27,35.758,93.296,2.406,48.554,759.975,368.384
2022-05-28,28.92,79.263,2.782,55.603,411.581,323.803
2022-05-29,31.32,74.64,1.095,53.203,400.741,905.813
2022-05-30,28.61,88.186,2.391,65.27,790.434,729.053
2022-05-31,33.582,91.189,2.531,62.447,504.211,274.964
2022-06-01,29.284,82.055,2.805,67.728,612.733,911.318
2022-06-02,33.31,76.08,1.071,67.833,448.31,805.702
2022-06-03,35.537,78.081,2.91,65.818,400.966,438.048
2022-06-04,34.339,87.974,1.809,44.173,692.798,649.044
2022-06-05,30.772,88.259,2.341,47.167,770.243,809.564
2022-06-06,28.701,93.975,2.863,75.379,788.664,673.323
2022-06-07,34.835,89.842,1.447,71.04,432.246,770.948
2022-06-08,34.39,85.407,1.901,46.475,470.869,205.632
2022-06-09,35.433,78.326,2.398,53.158,510.541,899.231
2022-06-10,34.087,89.098,1.66,56.963,632.864,591.263
2022-06-11,31.593,73.417,2.845,61.361,639.19,580.773
2022-06-12,29.267,74.459,1.468,69.52,424.115,565.65
2022-06-13,34.695,82.929,2.458,52.032,601.076,681.715
2022-06-14,35.106,75.107,1.207,46.175,786.298,245.58
2022-06-15,29.19,91.397,2.935,77.304,501.448,687.547
2022-06-16,29.539,88.94,1.007,60.597,797.651,432.251
2022-06-17,35.204,86.605,2.135,61.506,556.472,561.104
2022-06-18,35.784,73.555,1.003,52.686,790.696,824.722
2022-06-19,30.65,80.162,2.122,75.208,679.047,568.787
2022-06-20,33.457,77.527,1.411,60.989,799.575,927.272
2022-06-21,28.216,74.496,2.48,74.803,758.566,622.12
2022-06-22,31.264,89.124,1.681,72.586,730.836,293.814
2022-06-23,32.973,71.967,2.91,46.521,521.857,609.799
2022-06-24,28.919,92.503,1.748,45.372,728.879,654.196
2022-06-25,31.827,84.987,1.333,79.317,752.786,932.893
2022-06-26,35.588,90.309,1.091,43.603,713.483,676.475
2022-06-27,34.535,73.758,1.129,66.298,466.775,989.689
2022-06-28,35.816,74.231,1.212,48.163,583.732,639.961
2022-06-29,30.877,89.724,1.364,67.023,403.34,668.944
2022-06-30,29.266,76.758,2.71,44.355,620.014,248.938
2022-07-01,34.914,94.794,1.731,75.592,538.277,424.421
2022-07-02,29.648,79.363,1.178,61.744,622.412,793.09
2022-07-03,29.639,81.236,1.571,48.791,736.972,899.347
2022-07-04,30.179,71.364,2.186,78.634,750.372,533.39
2022-07-05,32.923,94.861,1.014,76.672,794.513,663.761
2022-07-06,32.438,94.166,1.168,59.224,612.04,822.301
2022-07-07,31.408,90.07,1.926,76.993,442.992,486.395
2022-07-08,35.153,80.111,2.693,74.285,577.613,350.397
2022-07-09,30.47,88.674,1.16,54.328,674.522,650.016
2022-07-10,29.615,71.506,2.227,69.797,633.977,748.746
2022-07-11,32.839,85.238,1.835,40.862,440.094,709.358
2022-07-12,30.006,88.009,1.131,51.648,703.15,821.034
2022-07-13,35.447,86.022,2.527,79.399,712.215,470.464
2022-07-14,29.533,90.454,2.93,73.091,507.109,271.218
2022-07-15,28.562,83.509,1.606,58.068,769.185,621.921
2022-07-16,30.442,74.537,1.225,79.382,638.645,571.618
2022-07-17,29.921,80.955,2.373,44.005,449.306,967.011
2022-07-18,32.434,94.096,2.011,59.189,687.019,805.386
2022-07-19,28.29,70.832,1.843,55.214,673.224,251.151
2022-07-20,30.433,79.958,2.434,77.426,710.058,770.161
2022-07-21,29.235,75.971,1.593,49.093,623.045,661.902
2022-07-22,31.116,88.83,2.889,56.863,489.763,829.464
2022-07-23,32.085,76.145,2.597,72.131,503.377,532.106
2022-07-24,30.09,74.387,2.477,48.889,767.476,217.061
2022-07-25,33.956,72.621,2.375,78.336,604.721,937.849
2022-07-26,32.248,80.164,1.722,53.539,537.886,449.837
2022-07-27,32.951,94.987,1.857,72.099,449.62,398.599
2022-07-28,32.093,87.4,1.343,68.169,531.77,845.896
2022-07-29,35.354,71.115,2.675,63.077,714.782,337.969
2022-07-30,34.658,75.599,1.387,55.912,774.563,261.233
2022-07-31,33.972,71.593,2.82,58.218,550.138,530.254
2022-08-01,28.865,90.695,2.358,56.767,762.13,556.106
2022-08-02,35.873,78.678,2.982,79.022,569.498,526.685
2022-08-03,29.316,82.004,1.114,50.268,510.263,488.764
2022-08-04,35.496,83.613,1.577,68.587,420.415,744.574
2022-08-05,34.643,84.28,1.249,44.303,569.823,298.985
2022-08-06,28.873,75.048,2.816,48.324,799.379,237.678
2022-08-07,34.268,75.417,1.819,59.073,701.825,444.548
2022-08-08,30.609,91.966,1.612,67.7,667.012,750.553
2022-08-09,29.778,80.932,2.111,50.218,436.031,616.904
2022-08-10,31.83,75.292,1.706,50.499,740.282,755.501
2022-08-11,29.063,94.066,2.253,40.503,561.805,407.447
2022-08-12,33.349,92.507,1.307,70.117,414.326,696.802
2022-08-13,35.277,80.602,2.571,72.671,455.316,412.049
2022-08-14,35.318,81.007,2.896,55.51,578.435,515.366
2022-08-15,34.835,75.435,2.441,47.47,472.393,297.509
2022-08-16,35.897,70.471,2.197,74.357,730.748,947.5
2022-08-17,34.691,75.326,1.276,64.364,483.346,756.356
2022-08-18,35.817,86.815,2.725,52.15,691.256,885.759
2022-08-19,30.174,87.242,1.059,71.536,738.966,293.557
2022-08-20,32.709,77.599,2.262,50.249,542.956,375.988
2022-08-21,35.622,79.009,1.903,49.112,711.845,420.097
2022-08-22,32.755,86.988,1.388,77.678,535.516,474.343
2022-08-23,33.507,70.121,1.008,60.715,426.966,528.425
2022-08-24,35.737,82.915,1.928,49.494,486.379,567.275
2022-08-25,32.68,73.226,1.34,78.707,674.72,349.157
2022-08-26,32.87,84.657,2.744,41.856,447.846,971.416
2022-08-27,35.81,92.343,2.68,68.885,699.144,397.528
2022-08-28,28.33,93.472,2.419,48.089,428.846,372.66
2022-08-29,29.324,70.008,1.467,73.203,702.137,208.339
2022-08-30,34.583,82.404,2.384,57.107,432.61,206.593
2022-08-31,35.877,76.706,2.627,71.229,692.473,559.028
2022-09-01,33.585,82.794,2.09,78.857,485.342,208.173
2022-09-02,33.014,82.882,1.316,73.96,722.387,647.99
2022-09-03,28.886,75.357,2.105,52.694,452.852,348.701
2022-09-04,29.704,73.077,2.377,70.628,538.364,459.285
2022-09-05,35.233,77.772,1.745,62.03,553.315,860.053
2022-09-06,29.163,93.022,2.591,65.311,411.781,910.416
2022-09-07,30.136,82.438,1.029,69.741,780.246,353.624
2022-09-08,32.514,94.059,2.613,79.585,637.258,236.565
2022-09-09,32.076,80.857,2.498,50.161,481.898,727.506
2022-09-10,32.955,86.101,2.542,53.268,502.589,490.832
